MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			110811 X-Prize Challenge 3A, 304L transverse tensile test, Wo=0.2495", Thicko=0.124"			Time:	150.17505	Sec	11/9/2011 2:56:05 PM
194.18652,0.58167034,0.29368356,2811.8608
194.21655,0.58181489,0.29372528,2810.7581
194.24658,0.58184272,0.29380676,2813.0544
194.27661,0.58190781,0.29385105,2813.8088
194.30664,0.58202422,0.29390725,2811.4788
194.33667,0.58198911,0.29397145,2809.3064
194.3667,0.582232,0.29400849,2810.7307
194.39673,0.5821892,0.29403976,2811.3887
194.42676,0.58232635,0.29409778,2812.9395
194.45679,0.58245116,0.29413953,2812.6567
194.48682,0.58252114,0.29418784,2810.353
194.51685,0.58257544,0.29426193,2810.6492
194.54688,0.58271921,0.29430535,2809.9946
194.5769,0.58280545,0.29436392,2811.1157
194.60693,0.58287638,0.29442337,2812.3098
194.63696,0.58299899,0.29449606,2814.6399
194.66699,0.58305144,0.29454717,2812.7478
194.69702,0.58314371,0.29461095,2814.2244
194.72705,0.58327556,0.29465181,2814.9739
194.75708,0.58348066,0.29471511,2814.8186
194.78711,0.58352852,0.29475933,2813.6111
194.81714,0.58355516,0.29482248,2813.6196
194.84717,0.58360958,0.29486606,2812.894
194.8772,0.58372986,0.29490581,2813.377
194.90723,0.58377552,0.29497457,2812.6853
194.93726,0.58387387,0.29502428,2815.2827
194.96729,0.58392572,0.29507893,2813.1914
194.99731,0.58408386,0.29513109,2813.8606
195.02734,0.58417505,0.2951856,2811.1738
195.05737,0.58418137,0.29524347,2814.5642
195.0874,0.58425015,0.29527745,2812.2947
195.11743,0.58444184,0.29533872,2814.2986
195.14746,0.58446646,0.29539302,2812.3284
195.17749,0.58454919,0.29544705,2811.3936
195.20752,0.58469176,0.29550055,2812.7415
195.23755,0.58479643,0.29555777,2813.8792
195.26758,0.58489394,0.29560584,2813.8032
195.29761,0.58493382,0.2956714,2815.0388
195.32764,0.58518881,0.29573685,2814.084
195.35767,0.58518243,0.29580852,2815.0171
195.3877,0.5852834,0.29586393,2814.8855
195.41772,0.58537519,0.29588112,2817.1538
195.44775,0.58545005,0.29597625,2814.4944
195.47778,0.58550453,0.29601127,2816.791
195.50781,0.5855518,0.29604986,2816.3984
195.53784,0.58566594,0.29613075,2815.9355
195.56787,0.58581614,0.29617259,2814.0029
195.5979,0.58592057,0.29621905,2816.7964
195.62793,0.58595181,0.29626858,2814.7466
195.65796,0.5860405,0.29630673,2814.2488
195.68799,0.58622354,0.29638425,2816.3699
195.71802,0.58622998,0.29643443,2815.8499
195.74805,0.58634472,0.29650372,2814.6423
195.77808,0.58642626,0.29657242,2814.6699
195.80811,0.58657074,0.29661536,2816.668
195.83813,0.58653563,0.29666531,2815.6755
195.86816,0.58664101,0.29671153,2814.0698
195.89819,0.58670962,0.29676902,2816.2605
195.92822,0.58693928,0.29683146,2818.6289
195.95825,0.58697927,0.29685351,2815.3022
195.98828,0.58702242,0.29694355,2814.5181
196.01831,0.58714211,0.29700387,2815.3752
196.04834,0.58721977,0.29702702,2816.5085
196.07837,0.58724362,0.2971037,2817.3276
196.1084,0.58737159,0.29712126,2815.24
196.13843,0.5875259,0.2972028,2816.9426
196.16846,0.58755326,0.29724306,2816.2712
196.19849,0.58773792,0.29730794,2815.5735
196.22852,0.5877167,0.29734942,2814.9058
196.25854,0.58783287,0.29739943,2814.804
196.28857,0.58787513,0.29746878,2817.6438
196.3186,0.58811551,0.29752555,2817.4651
196.34863,0.58810824,0.29759601,2817.8909
196.37866,0.58819616,0.29763532,2816.5659
196.40869,0.58830816,0.29769877,2815.1855
196.43872,0.58835876,0.29772934,2817.5205
196.46875,0.58849216,0.29780242,2815.8694
196.49878,0.58860946,0.29784226,2816.9978
196.52881,0.58862203,0.29791328,2819.0698
196.55884,0.58877939,0.29795599,2818.5112
196.58887,0.58885175,0.2980001,2816.2666
196.6189,0.58891195,0.29804042,2816.3228
196.64893,0.58900911,0.29811311,2818.3428
196.67896,0.58907717,0.29816464,2815.771
196.70898,0.5891946,0.29825041,2817.5854
196.73901,0.58933133,0.2982969,2817.395
196.76904,0.58943433,0.298347,2818.3735
196.79907,0.58950084,0.29840013,2818.8403
196.8291,0.58959299,0.29843035,2817.3767
196.85913,0.58964336,0.29850703,2820.4182
196.88916,0.58974522,0.29857931,2818.0273
196.91919,0.58983046,0.29861104,2818.2871
196.94922,0.58994675,0.29865241,2818.2349
196.97925,0.59012294,0.2987217,2820.2375
197.00928,0.59008318,0.29877728,2819.271
197.03931,0.59014815,0.29883841,2819.3264
197.06934,0.59030163,0.29889199,2818.7878
197.09937,0.59033966,0.29895562,2819.0552
197.12939,0.59051412,0.29899454,2821.0706
197.15942,0.59053361,0.2990565,2822.5688
197.18945,0.5906378,0.29909772,2817.301
197.21948,0.59068662,0.29916641,2816.9302
197.24951,0.59078586,0.29922953,2817.6538
197.27954,0.59093297,0.29928967,2820.3943
197.30957,0.59092575,0.29934451,2818.8396
197.3396,0.59100378,0.29938868,2818.3669
197.36963,0.59114277,0.29944655,2818.5562
197.39966,0.59128755,0.29949296,2820.4717
197.42969,0.59133613,0.29954126,2818.2878
197.45972,0.59148914,0.29958841,2820.8127
197.48975,0.59150583,0.29964191,2818.5496
197.51978,0.59170538,0.29968685,2818.7664
197.5498,0.59172779,0.29975593,2821.0208
197.57983,0.59179068,0.29981667,2821.1506
197.60986,0.59181613,0.29987156,2818.4128
197.63989,0.59195274,0.29992318,2821
197.66992,0.59205949,0.29997084,2817.8362
197.69995,0.59212184,0.30003616,2820.0605
197.72998,0.59223384,0.30008003,2822.0952
197.76001,0.59239858,0.30012912,2819.4255
197.79004,0.59250063,0.30018681,2821.4216
197.82007,0.59250665,0.30023444,2821.603
197.8501,0.5926652,0.30029765,2821.8945
197.88013,0.59270906,0.30035803,2821.1855
197.91016,0.5928514,0.30041617,2822.4946
197.94019,0.59301788,0.30045676,2820.0894
197.97021,0.59302819,0.30050811,2819.9541
198.00024,0.59309822,0.30056018,2819.9565
198.03027,0.5932253,0.30061227,2822.0269
198.0603,0.59328258,0.30066413,2820.0745
